order_id,customer_id,order_date,city,warehouse,distance_km,order_value,order_items,warehouse_load,promised_delivery_days,actual_delivery_days,is_delayed,delay_days,past_delays,is_returned,delivery_cost,return_cost,month,distance_segment,load_segment,delay_probability
ORD00796,CUST0718,2024-03-07 06:00:00,Kolkata,WH_West,76,32595,10,126,3,4,1,1,2,1,302,500,2024-03,Medium,Medium,0.598586754866904
ORD00797,CUST0735,2024-03-07 08:00:00,Chennai,WH_South,476,6131,3,51,7,7,0,0,1,0,1002,0,2024-03,Long,Low,0.29867507182644415
ORD00798,CUST0384,2024-03-07 10:00:00,Bangalore,WH_West,463,24829,10,100,3,3,0,0,2,0,976,0,2024-03,Long,Low,0.58123381450478
ORD00799,CUST0564,2024-03-07 12:00:00,Delhi,WH_West,21,43520,9,238,3,7,1,4,2,0,492,0,2024-03,Short,High,0.6264564517255803
ORD00800,CUST0851,2024-03-07 14:00:00,Kolkata,WH_East,374,45706,13,196,3,3,0,0,1,0,798,0,2024-03,Long,High,0.5331505908549575
ORD00801,CUST0506,2024-03-07 16:00:00,Pune,WH_East,345,38437,8,170,2,5,1,3,6,0,1040,0,2024-03,Long,High,0.6781814952188013
ORD00802,CUST0367,2024-03-07 18:00:00,Pune,WH_North,61,7287,12,177,5,7,1,2,2,0,372,0,2024-03,Medium,High,0.5623777835214667
ORD00803,CUST0144,2024-03-07 20:00:00,Hyderabad,WH_South,222,38500,3,51,5,7,1,2,4,0,694,0,2024-03,Long,Low,0.6808226815938719
ORD00804,CUST0885,2024-03-07 22:00:00,Mumbai,WH_North,111,27375,8,100,5,9,1,4,3,0,672,0,2024-03,Medium,Low,0.6735089909911397
ORD00805,CUST0069,2024-03-08 00:00:00,Chennai,WH_South,308,25014,12,203,3,4,1,1,4,0,766,0,2024-03,Long,High,0.6512861857322644
ORD00806,CUST0099,2024-03-08 02:00:00,Hyderabad,WH_East,432,23080,4,119,7,10,1,3,1,0,1214,0,2024-03,Long,Medium,0.7100604137130787
ORD00807,CUST0396,2024-03-08 04:00:00,Kolkata,WH_East,177,20791,6,69,3,3,0,0,4,0,404,0,2024-03,Long,Low,0.5707031454997834
ORD00808,CUST0025,2024-03-08 06:00:00,Pune,WH_South,223,4788,12,72,5,6,1,1,1,1,596,500,2024-03,Long,Low,0.5873833455845173
ORD00809,CUST0948,2024-03-08 08:00:00,Pune,WH_South,468,7234,10,103,2,4,1,2,1,1,1186,500,2024-03,Long,Medium,0.6820147370674731
ORD00810,CUST0891,2024-03-08 10:00:00,Pune,WH_East,251,17964,2,192,3,3,0,0,0,0,552,0,2024-03,Long,High,0.5226894404470875
ORD00811,CUST0469,2024-03-08 12:00:00,Kolkata,WH_East,222,39508,8,183,2,4,1,2,1,1,694,500,2024-03,Long,High,0.6309888263392726
ORD00812,CUST0484,2024-03-08 14:00:00,Pune,WH_North,377,49849,13,212,5,7,1,2,3,0,1004,0,2024-03,Long,High,0.721530797329564
ORD00813,CUST0565,2024-03-08 16:00:00,Bangalore,WH_East,421,8314,9,185,3,6,1,3,0,1,1192,500,2024-03,Long,High,0.5866343460380231
ORD00814,CUST0151,2024-03-08 18:00:00,Kolkata,WH_South,35,43654,7,106,2,2,0,0,3,0,120,0,2024-03,Short,Medium,0.468353885760815
ORD00815,CUST0144,2024-03-08 20:00:00,Chennai,WH_North,372,8351,8,227,3,5,1,2,0,0,994,0,2024-03,Long,High,0.5371682979741691
ORD00816,CUST0569,2024-03-08 22:00:00,Hyderabad,WH_South,51,2100,7,226,5,5,0,0,2,0,152,0,2024-03,Medium,High,0.44111951739922345
ORD00817,CUST0039,2024-03-09 00:00:00,Chennai,WH_West,138,7366,11,164,7,9,1,2,3,0,526,0,2024-03,Medium,High,0.5722231446441091
ORD00818,CUST0109,2024-03-09 02:00:00,Delhi,WH_North,112,4192,10,198,5,6,1,1,5,1,374,500,2024-03,Medium,High,0.7386516783543636
ORD00819,CUST0693,2024-03-09 04:00:00,Pune,WH_South,76,20873,4,172,7,8,1,1,2,0,302,0,2024-03,Medium,High,0.6613879561874892
ORD00820,CUST0042,2024-03-09 06:00:00,Delhi,WH_East,331,33600,1,85,7,8,1,1,1,0,812,0,2024-03,Long,Low,0.7493844385851272
ORD00821,CUST0186,2024-03-09 08:00:00,Mumbai,WH_West,422,46977,3,120,5,5,0,0,5,0,894,0,2024-03,Long,Medium,0.3757655127309525
ORD00822,CUST0935,2024-03-09 10:00:00,Mumbai,WH_South,112,47377,7,118,2,2,0,0,1,0,274,0,2024-03,Medium,Medium,0.6628859724150016
ORD00823,CUST0398,2024-03-09 12:00:00,Delhi,WH_North,313,15347,11,107,3,3,0,0,5,0,676,0,2024-03,Long,Medium,0.5130123659406648
ORD00824,CUST0223,2024-03-09 14:00:00,Kolkata,WH_South,402,15007,11,112,3,4,1,1,3,1,954,500,2024-03,Long,Medium,0.6545823418258405
ORD00825,CUST0634,2024-03-09 16:00:00,Chennai,WH_West,276,10463,7,65,3,6,1,3,0,0,902,0,2024-03,Long,Low,0.6783277738718735
ORD00826,CUST0133,2024-03-09 18:00:00,Delhi,WH_North,175,6606,11,183,7,6,0,0,0,0,400,0,2024-03,Long,High,0.38637323564000775
ORD00827,CUST0163,2024-03-09 20:00:00,Mumbai,WH_West,120,7833,13,127,7,7,0,0,2,1,290,500,2024-03,Medium,Medium,0.4406319470034392
ORD00828,CUST0215,2024-03-09 22:00:00,Delhi,WH_South,333,49326,3,171,5,6,1,1,3,0,816,0,2024-03,Long,High,0.6060009985739423
ORD00829,CUST0733,2024-03-10 00:00:00,Kolkata,WH_East,78,32413,1,229,2,4,1,2,2,0,406,0,2024-03,Medium,High,0.686772680479432
ORD00830,CUST0235,2024-03-10 02:00:00,Delhi,WH_East,260,31783,10,51,5,5,0,0,0,0,570,0,2024-03,Long,Low,0.34337137278993857
ORD00831,CUST0843,2024-03-10 04:00:00,Chennai,WH_South,85,39923,9,163,5,5,0,0,1,0,220,0,2024-03,Medium,High,0.48998986882038076
ORD00832,CUST0658,2024-03-10 06:00:00,Hyderabad,WH_South,272,38576,12,163,2,2,0,0,3,0,594,0,2024-03,Long,High,0.6069463886591125
ORD00833,CUST0751,2024-03-10 08:00:00,Kolkata,WH_South,132,30315,6,173,7,7,0,0,2,0,314,0,2024-03,Medium,High,0.5856301256559621
ORD00834,CUST0588,2024-03-10 10:00:00,Mumbai,WH_North,330,21084,13,195,5,5,0,0,5,0,710,0,2024-03,Long,High,0.4976256086208363
ORD00835,CUST0009,2024-03-10 12:00:00,Chennai,WH_West,407,25882,13,212,5,5,0,0,4,0,864,0,2024-03,Long,High,0.5470708482558607
ORD00836,CUST0074,2024-03-10 14:00:00,Delhi,WH_West,239,1564,12,135,7,9,1,2,1,0,728,0,2024-03,Long,Medium,0.6817023125540908
ORD00837,CUST0954,2024-03-10 16:00:00,Delhi,WH_West,45,42348,7,216,3,4,1,1,2,1,240,500,2024-03,Short,High,0.6254947145312854
ORD00838,CUST0492,2024-03-10 18:00:00,Hyderabad,WH_South,185,44383,1,178,2,2,0,0,2,0,420,0,2024-03,Long,High,0.46162159768262745
ORD00839,CUST0913,2024-03-10 20:00:00,Mumbai,WH_West,161,7320,1,214,2,3,1,1,3,0,472,0,2024-03,Long,High,0.6817890399112586
ORD00840,CUST0253,2024-03-10 22:00:00,Mumbai,WH_South,458,9012,4,70,3,4,1,1,1,0,1066,0,2024-03,Long,Low,0.7239268906865501
ORD00841,CUST0230,2024-03-11 00:00:00,Bangalore,WH_North,63,37225,7,50,2,6,1,4,2,0,576,0,2024-03,Medium,Low,0.74758336026132
ORD00842,CUST0519,2024-03-11 02:00:00,Mumbai,WH_East,349,20115,14,181,3,3,0,0,3,0,748,0,2024-03,Long,High,0.5426490386186223
ORD00843,CUST0174,2024-03-11 04:00:00,Hyderabad,WH_South,253,40276,11,107,5,7,1,2,0,0,756,0,2024-03,Long,Medium,0.5221413265361887
ORD00844,CUST0653,2024-03-11 06:00:00,Pune,WH_South,196,49312,11,50,2,4,1,2,2,1,642,500,2024-03,Long,Low,0.6508969807521736
ORD00845,CUST0168,2024-03-11 08:00:00,Bangalore,WH_East,28,18384,8,190,2,2,0,0,2,0,106,0,2024-03,Short,High,0.5183457973032546
ORD00846,CUST0170,2024-03-11 10:00:00,Bangalore,WH_East,477,47955,10,223,5,9,1,4,2,0,1404,0,2024-03,Long,High,0.6440604753274153
ORD00847,CUST0393,2024-03-11 12:00:00,Delhi,WH_North,404,18452,9,224,7,8,1,1,1,0,958,0,2024-03,Long,High,0.6505070568119485
ORD00848,CUST0946,2024-03-11 14:00:00,Delhi,WH_West,440,10211,1,56,7,9,1,2,1,1,1130,500,2024-03,Long,Low,0.7059078427839423
ORD00849,CUST0795,2024-03-11 16:00:00,Mumbai,WH_South,84,20973,4,100,5,5,0,0,4,0,218,0,2024-03,Medium,Low,0.5648423577956931
ORD00850,CUST0634,2024-03-11 18:00:00,Bangalore,WH_West,138,18749,4,52,2,2,0,0,1,0,326,0,2024-03,Medium,Low,0.4082941345926926
ORD00851,CUST0194,2024-03-11 20:00:00,Delhi,WH_South,425,10097,3,227,2,3,1,1,2,1,1000,500,2024-03,Long,High,0.6728146454151956
ORD00852,CUST0517,2024-03-11 22:00:00,Hyderabad,WH_North,217,22484,7,203,2,2,0,0,0,0,484,0,2024-03,Long,High,0.5239731802566507
ORD00853,CUST0029,2024-03-12 00:00:00,Delhi,WH_East,392,48522,1,80,3,4,1,1,1,0,934,0,2024-03,Long,Low,0.6742521917401664
ORD00854,CUST0165,2024-03-12 02:00:00,Kolkata,WH_North,486,16888,9,149,7,7,0,0,1,0,1022,0,2024-03,Long,Medium,0.4443292577009829
ORD00855,CUST0422,2024-03-12 04:00:00,Kolkata,WH_East,352,47637,13,111,2,3,1,1,1,0,854,0,2024-03,Long,Medium,0.6080929220380223
ORD00856,CUST0339,2024-03-12 06:00:00,Delhi,WH_West,170,41227,8,203,7,8,1,1,0,1,490,500,2024-03,Long,High,0.6918697567189542
ORD00857,CUST0648,2024-03-12 08:00:00,Bangalore,WH_West,429,19282,2,244,7,6,0,0,1,0,908,0,2024-03,Long,High,0.4064885460931049
ORD00858,CUST0496,2024-03-12 10:00:00,Pune,WH_North,352,7108,2,157,2,3,1,1,2,0,854,0,2024-03,Long,High,0.6552843419106685
ORD00859,CUST0365,2024-03-12 12:00:00,Pune,WH_East,341,33615,8,104,5,6,1,1,0,0,832,0,2024-03,Long,Medium,0.650330940717805
ORD00860,CUST0833,2024-03-12 14:00:00,Bangalore,WH_North,402,45680,11,205,5,5,0,0,1,0,854,0,2024-03,Long,High,0.6240541983493202
ORD00861,CUST0342,2024-03-12 16:00:00,Chennai,WH_East,75,43273,14,93,7,7,0,0,2,0,200,0,2024-03,Medium,Low,0.5158462749691519
ORD00862,CUST0500,2024-03-12 18:00:00,Pune,WH_East,218,7000,1,130,3,3,0,0,2,0,486,0,2024-03,Long,Medium,0.512474964963921
ORD00863,CUST0657,2024-03-12 20:00:00,Kolkata,WH_West,439,35842,13,215,7,7,0,0,1,0,928,0,2024-03,Long,High,0.5229744263733367
ORD00864,CUST0511,2024-03-12 22:00:00,Hyderabad,WH_West,69,20709,7,79,7,11,1,4,4,1,588,500,2024-03,Medium,Low,0.6026241972711351
ORD00865,CUST0327,2024-03-13 00:00:00,Bangalore,WH_East,225,21477,9,115,5,6,1,1,2,1,600,500,2024-03,Long,Medium,0.6307826295281538
ORD00866,CUST0217,2024-03-13 02:00:00,Mumbai,WH_East,312,38540,12,185,2,1,0,0,4,1,674,500,2024-03,Long,High,0.6468031850035736
ORD00867,CUST0301,2024-03-13 04:00:00,Kolkata,WH_East,483,49800,3,63,2,2,0,0,1,0,1016,0,2024-03,Long,Low,0.389002204320428
ORD00868,CUST0132,2024-03-13 06:00:00,Hyderabad,WH_West,290,41962,7,150,3,3,0,0,2,0,630,0,2024-03,Long,Medium,0.5641327573629448
ORD00869,CUST0804,2024-03-13 08:00:00,Hyderabad,WH_West,189,4021,6,155,5,6,1,1,4,0,528,0,2024-03,Long,High,0.631516821548445
ORD00870,CUST0070,2024-03-13 10:00:00,Bangalore,WH_South,211,1800,7,152,5,5,0,0,2,0,472,0,2024-03,Long,High,0.4844832176673992
ORD00871,CUST0252,2024-03-13 12:00:00,Hyderabad,WH_East,470,27575,7,111,7,8,1,1,5,0,1090,0,2024-03,Long,Medium,0.6447142394014661
ORD00872,CUST0415,2024-03-13 14:00:00,Bangalore,WH_South,103,24479,10,124,5,5,0,0,2,0,256,0,2024-03,Medium,Medium,0.62033138526622
ORD00873,CUST0787,2024-03-13 16:00:00,Pune,WH_East,246,31302,1,240,7,10,1,3,1,0,842,0,2024-03,Long,High,0.7287992898779808
ORD00874,CUST0445,2024-03-13 18:00:00,Delhi,WH_West,162,12725,14,128,3,3,0,0,1,1,374,500,2024-03,Long,Medium,0.5370563235422806
ORD00875,CUST0876,2024-03-13 20:00:00,Kolkata,WH_South,102,11981,3,243,5,6,1,1,1,0,354,0,2024-03,Medium,High,0.7210251678047558
ORD00876,CUST0182,2024-03-13 22:00:00,Chennai,WH_South,46,21717,10,156,5,7,1,2,2,0,342,0,2024-03,Short,High,0.5816706805126602
ORD00877,CUST0167,2024-03-14 00:00:00,Delhi,WH_North,143,45313,1,145,7,8,1,1,1,0,436,0,2024-03,Medium,Medium,0.7398697612170237
ORD00878,CUST0091,2024-03-14 02:00:00,Kolkata,WH_East,287,37653,5,89,5,7,1,2,2,1,824,500,2024-03,Long,Low,0.6572202347449462
ORD00879,CUST0714,2024-03-14 04:00:00,Bangalore,WH_West,412,15255,3,190,2,4,1,2,4,1,1074,500,2024-03,Long,High,0.7095717470522096
ORD00880,CUST0858,2024-03-14 06:00:00,Kolkata,WH_North,231,25414,1,156,3,4,1,1,2,0,612,0,2024-03,Long,High,0.6877512089505251
ORD00881,CUST0531,2024-03-14 08:00:00,Pune,WH_North,427,36092,2,66,2,3,1,1,5,0,1004,0,2024-03,Long,Low,0.7603537795588025
ORD00882,CUST0039,2024-03-14 10:00:00,Bangalore,WH_East,76,26769,10,64,7,11,1,4,3,0,602,0,2024-03,Medium,Low,0.7347480767032342
ORD00883,CUST0126,2024-03-14 12:00:00,Delhi,WH_North,247,39232,5,210,7,9,1,2,4,1,744,500,2024-03,Long,High,0.714079100466896
ORD00884,CUST0451,2024-03-14 14:00:00,Mumbai,WH_East,22,25055,11,65,7,11,1,4,1,0,494,0,2024-03,Short,Low,0.6096529851707844
ORD00885,CUST0173,2024-03-14 16:00:00,Mumbai,WH_North,81,20374,3,62,3,3,0,0,1,0,212,0,2024-03,Medium,Low,0.5304920658178477
ORD00886,CUST0653,2024-03-14 18:00:00,Kolkata,WH_East,49,37035,6,200,5,6,1,1,2,0,248,0,2024-03,Short,High,0.6811563056216133
ORD00887,CUST0754,2024-03-14 20:00:00,Mumbai,WH_West,476,46844,9,85,2,6,1,4,1,0,1402,0,2024-03,Long,Low,0.6440115381052776
ORD00888,CUST0220,2024-03-14 22:00:00,Bangalore,WH_East,375,45536,6,92,5,5,0,0,3,0,800,0,2024-03,Long,Low,0.48209189257322976
ORD00889,CUST0638,2024-03-15 00:00:00,Hyderabad,WH_East,347,8425,2,227,7,11,1,4,2,1,1144,500,2024-03,Long,High,0.6846461620466546
ORD00890,CUST0058,2024-03-15 02:00:00,Bangalore,WH_South,144,3607,2,163,5,5,0,0,0,1,338,500,2024-03,Medium,High,0.5077401281529995
ORD00891,CUST0660,2024-03-15 04:00:00,Hyderabad,WH_West,181,21352,13,123,3,7,1,4,0,1,812,500,2024-03,Long,Medium,0.6218758028661225
ORD00892,CUST0476,2024-03-15 06:00:00,Delhi,WH_West,226,30683,13,130,7,8,1,1,0,0,602,0,2024-03,Long,Medium,0.6856073097691947
ORD00893,CUST0456,2024-03-15 08:00:00,Chennai,WH_West,419,28117,8,143,5,5,0,0,2,0,888,0,2024-03,Long,Medium,0.49964139729233414
ORD00894,CUST0829,2024-03-15 10:00:00,Hyderabad,WH_North,96,9222,11,190,2,5,1,3,2,1,542,500,2024-03,Medium,High,0.6130548086005863
ORD00895,CUST0895,2024-03-15 12:00:00,Mumbai,WH_South,26,23131,8,79,7,7,0,0,1,0,102,0,2024-03,Short,Low,0.3642983978059273
ORD00896,CUST0361,2024-03-15 14:00:00,Bangalore,WH_West,176,32122,6,234,7,6,0,0,3,1,402,500,2024-03,Long,High,0.5332347395909658
ORD00897,CUST0935,2024-03-15 16:00:00,Delhi,WH_North,96,8383,10,79,3,3,0,0,1,0,242,0,2024-03,Medium,Low,0.4124408129524418
ORD00898,CUST0001,2024-03-15 18:00:00,Mumbai,WH_North,196,20208,7,248,3,5,1,2,2,1,642,500,2024-03,Long,High,0.7157775205841814
ORD00899,CUST0387,2024-03-15 20:00:00,Delhi,WH_North,81,46721,1,59,2,7,1,5,1,1,712,500,2024-03,Medium,Low,0.6943587071702579
ORD00900,CUST0973,2024-03-15 22:00:00,Chennai,WH_South,285,17697,12,148,5,5,0,0,2,0,620,0,2024-03,Long,Medium,0.6236736138769964
ORD00901,CUST0348,2024-03-16 00:00:00,Pune,WH_North,368,21634,9,243,5,6,1,1,2,0,886,0,2024-03,Long,High,0.6633843944662466
ORD00902,CUST0190,2024-03-16 02:00:00,Bangalore,WH_South,183,40886,5,143,7,7,0,0,1,0,416,0,2024-03,Long,Medium,0.5414022510388908
ORD00903,CUST0505,2024-03-16 04:00:00,Kolkata,WH_East,242,34050,9,88,7,9,1,2,2,0,734,0,2024-03,Long,Low,0.6282893642927473
ORD00904,CUST0191,2024-03-16 06:00:00,Bangalore,WH_North,139,15142,2,86,5,5,0,0,0,0,328,0,2024-03,Medium,Low,0.5891728354314502
ORD00905,CUST0508,2024-03-16 08:00:00,Chennai,WH_West,369,20939,14,180,5,5,0,0,3,0,788,0,2024-03,Long,High,0.4273328031031074
ORD00906,CUST0369,2024-03-16 10:00:00,Bangalore,WH_North,394,32743,8,138,5,5,0,0,1,0,838,0,2024-03,Long,Medium,0.5146388357600324
ORD00907,CUST0409,2024-03-16 12:00:00,Kolkata,WH_East,284,41057,7,211,7,8,1,1,3,0,718,0,2024-03,Long,High,0.579181459633709
ORD00908,CUST0824,2024-03-16 14:00:00,Hyderabad,WH_East,23,25083,11,215,3,6,1,3,4,1,396,500,2024-03,Short,High,0.5650561775615683
ORD00909,CUST0929,2024-03-16 16:00:00,Delhi,WH_North,87,28849,14,63,3,4,1,1,1,0,324,0,2024-03,Medium,Low,0.6765398855310057
ORD00910,CUST0934,2024-03-16 18:00:00,Kolkata,WH_East,232,14502,4,241,2,2,0,0,5,0,514,0,2024-03,Long,High,0.5525591442623505
ORD00911,CUST0117,2024-03-16 20:00:00,Mumbai,WH_South,375,20023,3,88,5,6,1,1,0,0,900,0,2024-03,Long,Low,0.5864807773658459
ORD00912,CUST0134,2024-03-16 22:00:00,Chennai,WH_South,269,45249,4,231,5,7,1,2,3,1,788,500,2024-03,Long,High,0.5649059575734762
ORD00913,CUST0058,2024-03-17 00:00:00,Hyderabad,WH_North,116,5507,4,179,5,5,0,0,3,0,282,0,2024-03,Medium,High,0.47438284098588146
ORD00914,CUST0556,2024-03-17 02:00:00,Mumbai,WH_South,255,20935,10,92,2,2,0,0,2,0,560,0,2024-03,Long,Low,0.6070612042240152
ORD00915,CUST0685,2024-03-17 04:00:00,Mumbai,WH_South,168,40843,10,230,5,5,0,0,1,0,386,0,2024-03,Long,High,0.47391196594281054
ORD00916,CUST0672,2024-03-17 06:00:00,Chennai,WH_West,362,25593,8,180,3,5,1,2,0,1,974,500,2024-03,Long,High,0.6245539448135397
ORD00917,CUST0173,2024-03-17 08:00:00,Hyderabad,WH_North,172,49452,13,218,5,6,1,1,5,0,494,0,2024-03,Long,High,0.769713937782797
ORD00918,CUST0829,2024-03-17 10:00:00,Pune,WH_East,225,11794,13,57,2,3,1,1,0,0,600,0,2024-03,Long,Low,0.7721242564664511
ORD00919,CUST0815,2024-03-17 12:00:00,Mumbai,WH_North,412,38905,4,145,7,7,0,0,0,0,874,0,2024-03,Long,Medium,0.5657506596344102
ORD00920,CUST0149,2024-03-17 14:00:00,Mumbai,WH_South,308,46038,14,240,7,7,0,0,1,0,666,0,2024-03,Long,High,0.6218075484644596
ORD00921,CUST0080,2024-03-17 16:00:00,Hyderabad,WH_West,195,47810,5,114,3,7,1,4,2,0,840,0,2024-03,Long,Medium,0.6527651986182105
ORD00922,CUST0886,2024-03-17 18:00:00,Bangalore,WH_North,329,11408,2,128,3,3,0,0,1,0,708,0,2024-03,Long,Medium,0.5504337201476326
ORD00923,CUST0213,2024-03-17 20:00:00,Mumbai,WH_North,441,13199,13,181,3,7,1,4,5,0,1332,0,2024-03,Long,High,0.6098025287132877
ORD00924,CUST0203,2024-03-17 22:00:00,Delhi,WH_South,442,35133,4,117,7,8,1,1,1,0,1034,0,2024-03,Long,Medium,0.6946641341468732
ORD00925,CUST0764,2024-03-18 00:00:00,Hyderabad,WH_South,174,1876,7,141,5,5,0,0,2,0,398,0,2024-03,Long,Medium,0.36342943174393744
ORD00926,CUST0229,2024-03-18 02:00:00,Mumbai,WH_North,379,14755,3,59,2,3,1,1,3,0,908,0,2024-03,Long,Low,0.6806890425023296
ORD00927,CUST0676,2024-03-18 04:00:00,Chennai,WH_South,49,14147,14,124,2,6,1,4,1,0,548,0,2024-03,Short,Medium,0.671047423084302
ORD00928,CUST0227,2024-03-18 06:00:00,Kolkata,WH_South,385,38676,14,227,5,6,1,1,1,0,920,0,2024-03,Long,High,0.6920377569454214
ORD00929,CUST0659,2024-03-18 08:00:00,Delhi,WH_South,478,8663,1,200,7,10,1,3,1,1,1306,500,2024-03,Long,High,0.6476657080997845
ORD00930,CUST0532,2024-03-18 10:00:00,Kolkata,WH_South,18,39551,13,110,7,7,0,0,2,1,86,500,2024-03,Short,Medium,0.5450474959141272
ORD00931,CUST0441,2024-03-18 12:00:00,Kolkata,WH_South,235,35244,8,96,2,3,1,1,1,0,620,0,2024-03,Long,Low,0.5945921084820216
ORD00932,CUST0402,2024-03-18 14:00:00,Mumbai,WH_West,161,6943,8,52,3,6,1,3,2,1,672,500,2024-03,Long,Low,0.574561928043066
ORD00933,CUST0047,2024-03-18 16:00:00,Delhi,WH_South,138,13824,6,152,3,7,1,4,2,1,726,500,2024-03,Medium,High,0.6722850842662236
ORD00934,CUST0233,2024-03-18 18:00:00,Delhi,WH_East,395,21643,7,66,2,3,1,1,4,0,940,0,2024-03,Long,Low,0.6828707124164088
ORD00935,CUST0305,2024-03-18 20:00:00,Bangalore,WH_North,41,40863,10,71,2,3,1,1,1,1,232,500,2024-03,Short,Low,0.6995010382370401
ORD00936,CUST0526,2024-03-18 22:00:00,Kolkata,WH_West,57,5420,11,165,5,4,0,0,3,0,164,0,2024-03,Medium,High,0.5270318156148015
ORD00937,CUST0143,2024-03-19 00:00:00,Delhi,WH_West,22,17875,2,140,5,5,0,0,3,0,94,0,2024-03,Short,Medium,0.6753201108410991
ORD00938,CUST0415,2024-03-19 02:00:00,Bangalore,WH_South,475,38496,5,193,5,5,0,0,3,0,1000,0,2024-03,Long,High,0.49967711103469803
ORD00939,CUST0513,2024-03-19 04:00:00,Hyderabad,WH_North,496,12248,12,153,5,5,0,0,3,0,1042,0,2024-03,Long,High,0.3952100398781667
ORD00940,CUST0373,2024-03-19 06:00:00,Bangalore,WH_East,42,29035,7,52,5,5,0,0,0,0,134,0,2024-03,Short,Low,0.46743072711010014
ORD00941,CUST0566,2024-03-19 08:00:00,Chennai,WH_South,191,16215,9,101,5,5,0,0,0,0,432,0,2024-03,Long,Medium,0.5446784875169192
ORD00942,CUST0886,2024-03-19 10:00:00,Pune,WH_North,389,47752,1,160,3,7,1,4,2,0,1228,0,2024-03,Long,High,0.7380931502092275
ORD00943,CUST0259,2024-03-19 12:00:00,Mumbai,WH_South,200,6950,3,210,2,4,1,2,2,0,650,0,2024-03,Long,High,0.6687302711360503
ORD00944,CUST0656,2024-03-19 14:00:00,Hyderabad,WH_South,247,25510,6,91,7,8,1,1,0,0,644,0,2024-03,Long,Low,0.5524229200428337
ORD00945,CUST0471,2024-03-19 16:00:00,Pune,WH_South,304,520,14,179,5,10,1,5,1,0,1158,0,2024-03,Long,High,0.7743479389513261
ORD00946,CUST0953,2024-03-19 18:00:00,Pune,WH_South,307,15217,7,88,3,3,0,0,0,0,664,0,2024-03,Long,Low,0.523813554144003
ORD00947,CUST0971,2024-03-19 20:00:00,Hyderabad,WH_South,39,47848,6,95,2,3,1,1,1,0,228,0,2024-03,Short,Low,0.6319093287669425
ORD00948,CUST0012,2024-03-19 22:00:00,Chennai,WH_South,219,43385,1,97,2,3,1,1,1,0,588,0,2024-03,Long,Low,0.5760379289448685
ORD00949,CUST0330,2024-03-20 00:00:00,Bangalore,WH_South,223,10164,4,76,2,2,0,0,0,0,496,0,2024-03,Long,Low,0.44358789339857296
ORD00950,CUST0736,2024-03-20 02:00:00,Mumbai,WH_East,320,1599,6,64,5,7,1,2,1,1,890,500,2024-03,Long,Low,0.5759987420985627
ORD00951,CUST0784,2024-03-20 04:00:00,Bangalore,WH_West,94,23725,8,56,5,5,0,0,2,0,238,0,2024-03,Medium,Low,0.5275851697299424
ORD00952,CUST0968,2024-03-20 06:00:00,Delhi,WH_East,312,3137,10,158,7,7,0,0,5,0,674,0,2024-03,Long,High,0.4440695428204946
ORD00953,CUST0358,2024-03-20 08:00:00,Bangalore,WH_South,256,41849,14,234,5,5,0,0,0,1,562,500,2024-03,Long,High,0.4833456606944901
ORD00954,CUST0972,2024-03-20 10:00:00,Hyderabad,WH_South,12,41012,4,91,2,6,1,4,0,1,474,500,2024-03,Short,Low,0.6318524145487053
ORD00955,CUST0408,2024-03-20 12:00:00,Mumbai,WH_East,260,20297,7,58,2,4,1,2,3,0,770,0,2024-03,Long,Low,0.6724690026278647
ORD00956,CUST0668,2024-03-20 14:00:00,Bangalore,WH_East,367,40725,11,154,3,5,1,2,6,0,984,0,2024-03,Long,High,0.6563663799929544
ORD00957,CUST0373,2024-03-20 16:00:00,Mumbai,WH_West,212,11307,3,183,3,4,1,1,2,0,574,0,2024-03,Long,High,0.6644115596578856
ORD00958,CUST0008,2024-03-20 18:00:00,Mumbai,WH_East,429,18238,8,234,7,7,0,0,1,0,908,0,2024-03,Long,High,0.5500261791134882
ORD00959,CUST0122,2024-03-20 20:00:00,Delhi,WH_West,135,6902,1,125,3,4,1,1,1,1,420,500,2024-03,Medium,Medium,0.607828249499343
ORD00960,CUST0348,2024-03-20 22:00:00,Delhi,WH_South,228,5021,4,79,7,8,1,1,1,0,606,0,2024-03,Long,Low,0.5969078970296358
ORD00961,CUST0676,2024-03-21 00:00:00,Hyderabad,WH_North,201,49657,8,232,3,3,0,0,2,0,452,0,2024-03,Long,High,0.5544480520172517
ORD00962,CUST0090,2024-03-21 02:00:00,Chennai,WH_North,472,8882,10,133,2,4,1,2,2,0,1194,0,2024-03,Long,Medium,0.581606998094604
ORD00963,CUST0648,2024-03-21 04:00:00,Pune,WH_North,146,45960,4,175,5,5,0,0,1,0,342,0,2024-03,Medium,High,0.571706189253033
ORD00964,CUST0698,2024-03-21 06:00:00,Mumbai,WH_North,256,37621,2,133,5,5,0,0,0,0,562,0,2024-03,Long,Medium,0.5476629674602403
ORD00965,CUST0316,2024-03-21 08:00:00,Chennai,WH_South,100,15565,2,103,7,10,1,3,2,0,550,0,2024-03,Medium,Medium,0.7507506166039423
ORD00966,CUST0178,2024-03-21 10:00:00,Pune,WH_North,30,20434,4,159,5,7,1,2,5,0,310,0,2024-03,Short,High,0.6923222222853834
ORD00967,CUST0540,2024-03-21 12:00:00,Pune,WH_East,115,14925,13,76,5,6,1,1,4,1,380,500,2024-03,Medium,Low,0.7434910171366689
